NOMBRE,CATEGORIA,COD_REG,NOM_REG,COD_PROV,NOM_PROV,COD_COM,NOM_COM,COD_DIS,NOM_DIS,ID,Norte,Este UTM Huso 19 Sur,point_latitude,point_longitude
Locobe,Otros,08,BÝo BÝo,082,Arauco,08202,Arauco,0820209,Quiapo,9023,5852613.29458000000,91557.18636490000,-37.38328558,-73.61242198
Punta Ya±es,Otros,,BÝo BÝo,,,,,,,9024,5854493.23741000000,86669.42724440000,-37.36423258,-73.66640291
Quidico,Caserio,08,BÝo BÝo,082,Arauco,08202,Arauco,0820209,Quiapo,9025,5860455.56798000000,92229.76229440000,-37.31312045,-73.60053867
Anguillas,Otros,08,BÝo BÝo,082,Arauco,08202,Arauco,0820209,Quiapo,9026,5853691.10794000000,101743.90910000000,-37.37802798,-73.49713492
Villa Quiapo,Caserio,08,BÝo BÝo,082,Arauco,08202,Arauco,0820209,Quiapo,9027,5855279.97797000000,98336.12501690000,-37.36228273,-73.53464492
El Lingue,Otros,08,BÝo BÝo,082,Arauco,08202,Arauco,0820206,Caripil·n,9028,5858589.55322000000,101511.59542200000,-37.33391062,-73.4971185
Palihue,Otros,08,BÝo BÝo,082,Arauco,08202,Arauco,0820205,Los Ðancos,9029,5858346.00208000000,107489.14717100000,-37.33864249,-73.4299736
Los Ruentes,Otros,08,BÝo BÝo,082,Arauco,08202,Arauco,0820206,Caripil·n,9030,5860657.27451000000,105416.70763600000,-37.31699444,-73.45207112
Carapilun,Otros,08,BÝo BÝo,082,Arauco,08202,Arauco,0820206,Caripil·n,9031,5863210.39946000000,98375.81728530000,-37.29103973,-73.5299092
Llico,Otros,08,BÝo BÝo,082,Arauco,08202,Arauco,0820208,LavapiÚ,9032,5864576.23167000000,90825.52554230000,-37.27548116,-73.614068
Tropen,Otros,08,BÝo BÝo,082,Arauco,08202,Arauco,0820208,LavapiÚ,9033,5864298.77157000000,87297.11298880000,-37.27641774,-73.65389073
El Piure,Otros,08,BÝo BÝo,082,Arauco,08202,Arauco,0820208,LavapiÚ,9034,5866832.87684000000,87255.56607690000,-37.25363235,-73.65295378
Rumena,Caserio,08,BÝo BÝo,082,Arauco,08202,Arauco,0820208,LavapiÚ,9035,5872343.02721000000,90159.47253140000,-37.20540606,-73.61728863
Punta Lavapie,Aldea,08,BÝo BÝo,082,Arauco,08202,Arauco,0820208,LavapiÚ,9036,5878271.17865000000,93169.93360340000,-37.15345612,-73.58024789
Punta Lavapie,Otros,08,BÝo BÝo,082,Arauco,08202,Arauco,0820208,LavapiÚ,9037,5877199.01721000000,92387.97721730000,-37.16274944,-73.58960932
Reimenco,Otros,08,BÝo BÝo,082,Arauco,08202,Arauco,0820208,LavapiÚ,9038,5876790.77679000000,90767.08486900000,-37.16570981,-73.60802961
Llico,Aldea,08,BÝo BÝo,082,Arauco,08202,Arauco,0820208,LavapiÚ,9039,5873683.70142000000,94124.91961960000,-37.19509121,-73.5720159
Llico,Otros,08,BÝo BÝo,082,Arauco,08202,Arauco,0820208,LavapiÚ,9040,5873800.25360000000,93241.03220290000,-37.1936596,-73.5818801
Aguapie,Otros,08,BÝo BÝo,082,Arauco,08202,Arauco,0820207,Tubul,9041,5867585.80000000000,95760.45234310000,-37.25059315,-73.55694781
Tubul,Otros,08,BÝo BÝo,082,Arauco,08202,Arauco,0820207,Tubul,9042,5871667.72431000000,102114.29291800000,-37.21664426,-73.48334641
Tubul,Aldea,08,BÝo BÝo,082,Arauco,08202,Arauco,0820207,Tubul,9043,5870329.48194000000,105505.60005000000,-37.2301101,-73.44594612
Las Penas,Caserio,08,BÝo BÝo,082,Arauco,08202,Arauco,0820205,Los Ðancos,9044,5868589.74909000000,107382.07863000000,-37.24653672,-73.42577176
Bajo Raqui,Caserio,08,BÝo BÝo,082,Arauco,08202,Arauco,0820207,Tubul,9045,5864347.37536000000,102473.16465600000,-37.28258085,-73.48321774
Menural,Otros,08,BÝo BÝo,082,Arauco,08202,Arauco,0820205,Los Ðancos,9046,5866080.96317000000,105722.41089400000,-37.26838261,-73.44575651
Curaquilla,Otros,08,BÝo BÝo,082,Arauco,08202,Arauco,0820205,Los Ðancos,9047,5867997.61352000000,112690.82831800000,-37.25407875,-73.36639643
Los Nancos,Otros,08,BÝo BÝo,082,Arauco,08202,Arauco,0820205,Los Ðancos,9048,5860918.37488000000,109728.70056000000,-37.31646701,-73.40341385
Cheneco,Otros,08,BÝo BÝo,082,Arauco,08202,Arauco,0820205,Los Ðancos,9049,5860800.42729000000,112882.92281400000,-37.31884514,-73.36798121
Los Patos,Otros,08,BÝo BÝo,082,Arauco,08202,Arauco,0820205,Los Ðancos,9050,5865138.17615000000,115328.76192200000,-37.28087195,-73.33821228
El Menbrillo,Otros,08,BÝo BÝo,082,Arauco,08202,Arauco,0820204,Arauco,9051,5867272.35928000000,115485.19198100000,-37.26175419,-73.33535058
Arauco,Ciudad,08,BÝo BÝo,082,Arauco,08202,Arauco,0820204,Arauco,9052,5868967.49105000000,117090.13372100000,-37.24717844,-73.31643104
Punta Carampangue,Otros,08,BÝo BÝo,082,Arauco,08202,Arauco,0820204,Arauco,9053,5868780.97048000000,118960.62412000000,-37.24962122,-73.29549511
Punta Carampangue,Aldea,08,BÝo BÝo,082,Arauco,08202,Arauco,0820204,Arauco,9054,5869267.30106000000,120137.82204400000,-37.24573003,-73.28201049
Buenos Aires,Otros,08,BÝo BÝo,082,Arauco,08202,Arauco,0820204,Arauco,9055,5867121.88437000000,119384.66207000000,-37.26470745,-73.29157465
Carampangue,Pueblo,08,BÝo BÝo,082,Arauco,08202,Arauco,0820202,Carampangue,9056,5867888.14861000000,123504.45520900000,-37.25949294,-73.24485222
La Guinda,Otros,08,BÝo BÝo,082,Arauco,08202,Arauco,0820204,Arauco,9057,5867448.82317000000,122231.40379500000,-37.26292696,-73.25939207
San Antonio,Otros,08,BÝo BÝo,082,Arauco,08202,Arauco,0820204,Arauco,9058,5865385.14113000000,122136.89261700000,-37.28143915,-73.26150238
Cerro Colorado,Otros,08,BÝo BÝo,082,Arauco,08202,Arauco,0820204,Arauco,9059,5865042.08087000000,118202.54798700000,-37.28291822,-73.30593572
Ramadillas,Aldea,08,BÝo BÝo,082,Arauco,08202,Arauco,0820203,Ramadillas,9060,5862413.21310000000,122790.52506900000,-37.30841899,-73.25565678
Ramadillas,Otros,08,BÝo BÝo,082,Arauco,08202,Arauco,0820203,Ramadillas,9061,5861031.76957000000,125281.20367500000,-37.32184374,-73.22832397
Conumo,Aldea,08,BÝo BÝo,082,Arauco,08202,Arauco,0820203,Ramadillas,9062,5867280.88794000000,125228.95980800000,-37.26564691,-73.22576297
Pichilo,Aldea,08,BÝo BÝo,082,Arauco,08202,Arauco,0820203,Ramadillas,9063,5866866.36641000000,127896.93989900000,-37.27044261,-73.19596097
Pichilo,Otros,08,BÝo BÝo,082,Arauco,08202,Arauco,0820203,Ramadillas,9064,5865517.76576000000,127146.37666700000,-37.28226603,-73.20507933
Las Corrientes,Caserio,08,BÝo BÝo,082,Arauco,08202,Arauco,0820203,Ramadillas,9065,5865094.36547000000,133013.84096200000,-37.28840341,-73.13927328
La Meseta,Otros,08,BÝo BÝo,082,Arauco,08202,Arauco,0820202,Carampangue,9066,5869537.96020000000,131921.75876600000,-37.24802298,-73.14936498
Chillancito,Caserio,08,BÝo BÝo,082,Arauco,08202,Arauco,0820202,Carampangue,9067,5871322.88078000000,127839.49398300000,-37.23035637,-73.19438182
Horcones,Aldea,08,BÝo BÝo,082,Arauco,08202,Arauco,0820202,Carampangue,9068,5872967.38624000000,123633.23168700000,-37.21388612,-73.24084077
Laraquete,Otros,08,BÝo BÝo,082,Arauco,08202,Arauco,0820201,Laraquete,9069,5875959.09548000000,134381.18191700000,-37.19125994,-73.11856003
Laraquete,Pueblo,08,BÝo BÝo,082,Arauco,08202,Arauco,0820201,Laraquete,9070,5878192.19972000000,128047.41701400000,-37.16868436,-73.1886245
Los Pinos,Aldea,08,BÝo BÝo,082,Arauco,08202,Arauco,0820201,Laraquete,9071,5875235.37709000000,127053.55095200000,-37.19486995,-73.2012638
Los Boldos,Otros,08,BÝo BÝo,083,BÝo-BÝo,08301,Los Angeles,0830115,San Carlos de PurÚn,9072,5830023.19237000000,218816.74458200000,-37.63392705,-72.18644223
San Carlos de Puren,Otros,08,BÝo BÝo,083,BÝo-BÝo,08301,Los Angeles,0830115,San Carlos de PurÚn,9073,5833329.14875000000,216815.00359900000,-37.60356113,-72.20781417
San Carlos de Puren,Pueblo,08,BÝo BÝo,083,BÝo-BÝo,08301,Los Angeles,0830115,San Carlos de PurÚn,9074,5834086.63119000000,210627.13988000000,-37.59481962,-72.27750463
Llano Blanco,Otros,08,BÝo BÝo,083,BÝo-BÝo,08301,Los Angeles,0830114,Cu±ibal,9075,5837525.24731000000,217739.80613700000,-37.56608261,-72.1957369
La Perla,Otros,08,BÝo BÝo,083,BÝo-BÝo,08301,Los Angeles,0830113,El Peral,9076,5843092.37076000000,219372.73550600000,-37.51647886,-72.17514747
Chacayal Sur,Otros,08,BÝo BÝo,083,BÝo-BÝo,08301,Los Angeles,0830112,Chacayal,9077,5848891.84806000000,224650.43490300000,-37.46587125,-72.11334528
El Peral,Caserio,08,BÝo BÝo,083,BÝo-BÝo,08301,Los Angeles,0830113,El Peral,9078,5846082.32617000000,219685.57763000000,-37.48966486,-72.17047355
El Peral,Aldea,08,BÝo BÝo,083,BÝo-BÝo,08301,Los Angeles,0830113,El Peral,9079,5846496.36779000000,215787.48644200000,-37.4847478,-72.2143397
Cunibal,Otros,08,BÝo BÝo,083,BÝo-BÝo,08301,Los Angeles,0830114,Cu±ibal,9080,5841547.94573000000,212841.71922000000,-37.52836862,-72.24953824
Villa Duqueco,Caserio,08,BÝo BÝo,083,BÝo-BÝo,08301,Los Angeles,0830117,Paillihue,9081,5839778.81687000000,206947.79234600000,-37.54243494,-72.31683953
Palermo,Otros,08,BÝo BÝo,083,BÝo-BÝo,08301,Los Angeles,0830117,Paillihue,9082,5843897.51745000000,207692.40152800000,-37.50560882,-72.30678666
El Pino,Otros,08,BÝo BÝo,083,BÝo-BÝo,08301,Los Angeles,0830111,Humßn,9083,5846413.87524000000,207849.95151200000,-37.48301486,-72.30400828
Human,Otros,08,BÝo BÝo,083,BÝo-BÝo,08301,Los Angeles,0830111,Humßn,9084,5851362.30987000000,213289.11317800000,-37.44018612,-72.2406617
El Huerton,Aldea,08,BÝo BÝo,083,BÝo-BÝo,08301,Los Angeles,0830111,Humßn,9085,5848919.76071000000,213246.05766800000,-37.46215397,-72.24209722
Chile Nuevo,Aldea,08,BÝo BÝo,083,BÝo-BÝo,08301,Los Angeles,0830112,Chacayal,9086,5850852.30269000000,222337.76255500000,-37.44753526,-72.13872041
Chacayal Norte,Aldea,08,BÝo BÝo,083,BÝo-BÝo,08301,Los Angeles,0830112,Chacayal,9087,5854098.70780000000,221268.93322200000,-37.41799589,-72.14956017
Santa Isabel,Otros,08,BÝo BÝo,083,BÝo-BÝo,08301,Los Angeles,0830111,Humßn,9088,5852426.08727000000,208553.68631900000,-37.42913441,-72.29368548
Santa Rosa,Otros,08,BÝo BÝo,083,BÝo-BÝo,08301,Los Angeles,0830111,Humßn,9089,5853752.60652000000,213136.68142600000,-37.41862787,-72.24145347
La Monta±a,Otros,08,BÝo BÝo,083,BÝo-BÝo,08301,Los Angeles,0830111,Humßn,9090,5850949.81879000000,206406.77309700000,-37.44174055,-72.31849817
Natre Rarinco,Otros,08,BÝo BÝo,083,BÝo-BÝo,08301,Los Angeles,0830111,Humßn,9091,5853261.13057000000,205636.10316200000,-37.42069733,-72.32627421
San Jose,Otros,08,BÝo BÝo,083,BÝo-BÝo,08301,Los Angeles,0830110,Cerro Colorado,9092,5856612.31508000000,217645.73303400000,-37.39427656,-72.18948328
Mortandad,Aldea,08,BÝo BÝo,083,BÝo-BÝo,08301,Los Angeles,0830110,Cerro Colorado,9093,5859845.10211000000,224739.32407000000,-37.36731317,-72.10826075
San Gerardo,Otros,08,BÝo BÝo,083,BÝo-BÝo,08301,Los Angeles,0830110,Cerro Colorado,9094,5859597.89508000000,216302.84595000000,-37.36699721,-72.2034866
Cerro Colorado,Otros,08,BÝo BÝo,083,BÝo-BÝo,08301,Los Angeles,0830110,Cerro Colorado,9095,5862556.22782000000,219491.37016700000,-37.34134128,-72.16641288
Pedregal,Otros,08,BÝo BÝo,083,BÝo-BÝo,08301,Los Angeles,0830109,Paraguay,9096,5867515.89097000000,217995.04426000000,-37.29625118,-72.18139594
Pitramaiten,Otros,08,BÝo BÝo,083,BÝo-BÝo,08301,Los Angeles,0830109,Paraguay,9097,5877006.75189000000,222281.21066100000,-37.21211764,-72.12956961
Paraguay,Aldea,08,BÝo BÝo,083,BÝo-BÝo,08301,Los Angeles,0830109,Paraguay,9098,5877267.88751000000,212030.59413700000,-37.20666071,-72.24481547
El Litre,Caserio,08,BÝo BÝo,083,BÝo-BÝo,08301,Los Angeles,0830108,Los Guanacos,9099,5873817.98974000000,193911.83146100000,-37.23193682,-72.45006381
Los Troncos,Aldea,08,BÝo BÝo,083,BÝo-BÝo,08301,Los Angeles,0830108,Los Guanacos,9100,5868956.66812000000,197308.28810400000,-37.27678764,-72.41381859
Agua Y Arena,Otros,08,BÝo BÝo,083,BÝo-BÝo,08301,Los Angeles,0830108,Los Guanacos,9101,5861072.64021000000,197809.72599200000,-37.34789064,-72.41138015
Laguna Verde,Otros,08,BÝo BÝo,083,BÝo-BÝo,08301,Los Angeles,0830109,Paraguay,9102,5864967.67427000000,205290.92236800000,-37.31524473,-72.32551069
Co La Culebra,Otros,08,BÝo BÝo,083,BÝo-BÝo,08301,Los Angeles,0830107,Las Vegas,9103,5860039.01903000000,202236.21213500000,-37.35862135,-72.36190464
Huachi Central,Otros,08,BÝo BÝo,083,BÝo-BÝo,08301,Los Angeles,0830107,Las Vegas,9104,5858516.39676000000,202691.23191700000,-37.37246829,-72.35738641
Santa Clara,Otros,08,BÝo BÝo,083,BÝo-BÝo,08301,Los Angeles,0830110,Cerro Colorado,9105,5860116.82296000000,209498.23957900000,-37.36022224,-72.28000647
Rarinco,Aldea,08,BÝo BÝo,083,BÝo-BÝo,08301,Los Angeles,0830107,Las Vegas,9106,5855254.44840000000,204569.98327400000,-37.40242109,-72.33750578
Los Angeles,Ciudad,08,BÝo BÝo,083,BÝo-BÝo,08301,Los Angeles,0830101,Mercado,9107,5847889.86032000000,203355.50518100000,-37.46830194,-72.35416383
Tolpan,Caserio,08,BÝo BÝo,083,BÝo-BÝo,08301,Los Angeles,0830117,Paillihue,9108,5844566.63323000000,204893.83895900000,-37.49869779,-72.33812861
Lomas de Doqueco,Otros,08,BÝo BÝo,083,BÝo-BÝo,08301,Los Angeles,0830117,Paillihue,9109,5842047.93797000000,204908.88150000000,-37.5213666,-72.33896927
Santa Magdalena,Otros,08,BÝo BÝo,083,BÝo-BÝo,08301,Los Angeles,0830117,Paillihue,9110,5841180.07527000000,197139.73969700000,-37.5266585,-72.42709291
Pangueco,Otros,08,BÝo BÝo,083,BÝo-BÝo,08301,Los Angeles,0830117,Paillihue,9111,5841946.32319000000,198960.79010700000,-37.52035996,-72.40620597
Paillihue,Otros,08,BÝo BÝo,083,BÝo-BÝo,08301,Los Angeles,0830104,Estaci¾n Arrayßn,9112,5844587.83053000000,201073.12694500000,-37.49727847,-72.38126999
El Mirador,Otros,08,BÝo BÝo,083,BÝo-BÝo,08301,Los Angeles,0830104,Estaci¾n Arrayßn,9113,5846680.60865000000,200409.00683400000,-37.47823274,-72.38791857
Estacion Arrayan,Caserio,08,BÝo BÝo,083,BÝo-BÝo,08301,Los Angeles,0830104,Estaci¾n Arrayßn,9114,5846233.98896000000,196737.31408400000,-37.48105392,-72.42955604
Duqueco,Otros,08,BÝo BÝo,083,BÝo-BÝo,08301,Los Angeles,0830118,El Morro,9115,5838418.32661000000,190246.94098800000,-37.54921721,-72.50612255
Llano Verde,Otros,08,BÝo BÝo,083,BÝo-BÝo,08301,Los Angeles,0830117,Paillihue,9116,5841059.84064000000,194428.51797500000,-37.52684645,-72.45777149
El Morro,Otros,08,BÝo BÝo,083,BÝo-BÝo,08301,Los Angeles,0830118,El Morro,9117,5841698.55688000000,193008.31301300000,-37.52062852,-72.47354843
Pata de Gallina,Otros,08,BÝo BÝo,083,BÝo-BÝo,08301,Los Angeles,0830118,El Morro,9118,5843914.26447000000,196341.68524800000,-37.50179562,-72.43497961
Coyanco,Otros,08,BÝo BÝo,083,BÝo-BÝo,08301,Los Angeles,0830118,El Morro,9119,5844315.78729000000,187469.22965500000,-37.49522384,-72.53500182
Chacaico,Otros,08,BÝo BÝo,083,BÝo-BÝo,08301,Los Angeles,0830118,El Morro,9120,5840645.25147000000,184414.12221100000,-37.52720583,-72.57107158
Santa Fe,Otros,08,BÝo BÝo,083,BÝo-BÝo,08301,Los Angeles,0830119,Santa FÚ,9121,5845820.22628000000,179453.93799800000,-37.4789444,-72.62484304
Loma de Castro,Otros,08,BÝo BÝo,083,BÝo-BÝo,08301,Los Angeles,0830119,Santa FÚ,9122,5849828.89062000000,175748.94407900000,-37.44159342,-72.66489966
Millantu,Pueblo,08,BÝo BÝo,083,BÝo-BÝo,08301,Los Angeles,0830119,Santa FÚ,9123,5854828.43304000000,179675.25652100000,-37.39798578,-72.61843589
Millantu,Otros,08,BÝo BÝo,083,BÝo-BÝo,08301,Los Angeles,0830119,Santa FÚ,9124,5853580.88616000000,179874.16176800000,-37.40927718,-72.6167332
Santa Fe,Pueblo,08,BÝo BÝo,083,BÝo-BÝo,08301,Los Angeles,0830119,Santa FÚ,9125,5847207.75285000000,183318.43772400000,-37.46779412,-72.58062427
Los Robles,Otros,08,BÝo BÝo,083,BÝo-BÝo,08301,Los Angeles,0830105,Virquenco,9126,5854018.79750000000,186744.00430500000,-37.40768523,-72.53907009
Virquenco,Otros,08,BÝo BÝo,083,BÝo-BÝo,08301,Los Angeles,0830105,Virquenco,9127,5849027.99617000000,187314.31515800000,-37.45277802,-72.53475137
Virquenco,Aldea,08,BÝo BÝo,083,BÝo-BÝo,08301,Los Angeles,0830105,Virquenco,9128,5848578.79106000000,190460.02656400000,-37.45787722,-72.49944024
La Candelaria,Caserio,08,BÝo BÝo,083,BÝo-BÝo,08301,Los Angeles,0830105,Virquenco,9129,5847597.03530000000,192326.53450400000,-37.46733283,-72.47878422
Quilque,Otros,08,BÝo BÝo,083,BÝo-BÝo,08301,Los Angeles,0830106,Quilque,9130,5849415.43095000000,193802.08781200000,-37.45146205,-72.46137336
San Antonio,Otros,08,BÝo BÝo,083,BÝo-BÝo,08301,Los Angeles,0830106,Quilque,9131,5850285.11739000000,198494.66891700000,-37.44517789,-72.40805781
El Bolson,Otros,08,BÝo BÝo,083,BÝo-BÝo,08301,Los Angeles,0830120,Avenida Maip·,9132,5848705.98048000000,199311.59066000000,-37.4596525,-72.39948239
Rarinco,Otros,08,BÝo BÝo,083,BÝo-BÝo,08301,Los Angeles,0830106,Quilque,9133,5857117.99570000000,195207.61921600000,-37.38262252,-72.44233379
Rarinco Central,Caserio,08,BÝo BÝo,083,BÝo-BÝo,08301,Los Angeles,0830107,Las Vegas,9134,5855938.41413000000,198134.22460100000,-37.39419328,-72.40981561
Las Vegas,Otros,08,BÝo BÝo,083,BÝo-BÝo,08301,Los Angeles,0830107,Las Vegas,9135,5854446.30338000000,199277.03473700000,-37.40799058,-72.39753424
Maria Dolores,Otros,08,BÝo BÝo,083,BÝo-BÝo,08301,Los Angeles,0830106,Quilque,9136,5854064.25602000000,197444.66487600000,-37.4108317,-72.41835894
Las Quintas,Otros,08,BÝo BÝo,083,BÝo-BÝo,08301,Los Angeles,0830106,Quilque,9137,5853527.36364000000,195264.02676600000,-37.41494781,-72.44317727
Lomas de Curamavida,Caserio,08,BÝo BÝo,083,BÝo-BÝo,08301,Los Angeles,0830107,Las Vegas,9138,5851519.05009000000,200166.56853300000,-37.43461821,-72.38868858
El Avellano,Otros,08,BÝo BÝo,083,BÝo-BÝo,08301,Los Angeles,0830107,Las Vegas,9139,5850556.71124000000,202959.88428800000,-37.44417804,-72.35755591
Las Trancas,Otros,08,BÝo BÝo,083,BÝo-BÝo,08301,Los Angeles,0830106,Quilque,9140,5855105.90380000000,190481.48107200000,-37.39916036,-72.4964625
La Isla,Otros,08,BÝo BÝo,083,BÝo-BÝo,08301,Los Angeles,0830116,San JosÚ,9141,5838144.44680000000,198408.09422400000,-37.5543872,-72.41401052
Licura Alto,Otros,08,BÝo BÝo,084,Ðuble,08413,Quill¾n,0841302,Cerro Negro,9142,5911244.62597000000,192627.93485300000,-36.89475391,-72.44921209
Licura Bajo,Otros,08,BÝo BÝo,084,Ðuble,08413,Quill¾n,0841302,Cerro Negro,9143,5914493.82780000000,197405.41680500000,-36.86705868,-72.39439135
El Culben,Aldea,08,BÝo BÝo,084,Ðuble,08413,Quill¾n,0841302,Cerro Negro,9144,5914508.48713000000,195110.21618100000,-36.86618902,-72.42009064
Huenucheo,Otros,08,BÝo BÝo,084,Ðuble,08413,Quill¾n,0841302,Cerro Negro,9145,5912551.67110000000,189174.01543500000,-36.88186242,-72.48737014
Canchillas,Otros,08,BÝo BÝo,084,Ðuble,08413,Quill¾n,0841302,Cerro Negro,9146,5915285.61375000000,192627.95652300000,-36.85839209,-72.44757516
El Arenal,Otros,08,BÝo BÝo,084,Ðuble,08413,Quill¾n,0841302,Cerro Negro,9147,5914096.50302000000,190664.11979900000,-36.86845118,-72.47004993
El Casino,Otros,08,BÝo BÝo,084,Ðuble,08413,Quill¾n,0841302,Cerro Negro,9148,5918893.18957000000,193970.83341000000,-36.82636519,-72.43108533
Chillancito,Aldea,08,BÝo BÝo,084,Ðuble,08413,Quill¾n,0841301,Quill¾n,9149,5924918.03979000000,192901.66257100000,-36.77180464,-72.44062415
Carretera A Bulnes,Otros,08,BÝo BÝo,084,Ðuble,08413,Quill¾n,0841301,Quill¾n,9150,5928027.19500000000,193463.76691500000,-36.74400858,-72.43308826
Villas Las Mercedes,Pueblo,08,BÝo BÝo,084,Ðuble,08413,Quill¾n,0841301,Quill¾n,9151,5927682.50583000000,193117.87793200000,-36.74699852,-72.43709425
Quillon,Ciudad,08,BÝo BÝo,084,Ðuble,08413,Quill¾n,0841301,Quill¾n,9152,5927669.02490000000,190251.68904800000,-36.74618874,-72.46914804
Las Brisas,Otros,08,BÝo BÝo,084,Ðuble,08413,Quill¾n,0841301,Quill¾n,9153,5925795.49801000000,189984.70380900000,-36.76295995,-72.47289401
Camino A Cerro Negro,Otros,08,BÝo BÝo,084,Ðuble,08413,Quill¾n,0841301,Quill¾n,9154,5924904.25702000000,188886.81834300000,-36.77061993,-72.48553566
Bulliquin,Otros,08,BÝo BÝo,084,Ðuble,08413,Quill¾n,0841305,BulluquÝn,9155,5924328.45954000000,187954.79193100000,-36.77549469,-72.49619549
San Jose del Baul,Otros,08,BÝo BÝo,084,Ðuble,08413,Quill¾n,0841305,BulluquÝn,9156,5922319.10978000000,189115.54785800000,-36.79395625,-72.48403148
El Baul,Otros,08,BÝo BÝo,084,Ðuble,08413,Quill¾n,0841305,BulluquÝn,9157,5920870.90818000000,186965.11687800000,-36.80627885,-72.50868523
Santa Ana del Baul,Otros,08,BÝo BÝo,084,Ðuble,08413,Quill¾n,0841304,Queime,9158,5917811.00010000000,186718.54272200000,-36.83372953,-72.51270387
La Quebrada,Otros,08,BÝo BÝo,084,Ðuble,08413,Quill¾n,0841305,BulluquÝn,9159,5926053.83313000000,186607.25137100000,-36.75952564,-72.51055919
Carretera A Concepcion,Otros,08,BÝo BÝo,084,Ðuble,08413,Quill¾n,0841305,BulluquÝn,9160,5927721.01672000000,187525.68870800000,-36.74482738,-72.49960625
La Isla,Otros,08,BÝo BÝo,084,Ðuble,08413,Quill¾n,0841301,Quill¾n,9161,5929248.88595000000,190598.84388400000,-36.7320859,-72.46462665
San Ramon,Otros,08,BÝo BÝo,084,Ðuble,08413,Quill¾n,0841306,Coyanco,9162,5933755.47219000000,190840.18190200000,-36.69161253,-72.46010765
El Romeral,Otros,08,BÝo BÝo,084,Ðuble,08413,Quill¾n,0841306,Coyanco,9163,5931472.74061000000,191045.70807700000,-36.7122203,-72.45873254
Santa Ana,Otros,08,BÝo BÝo,084,Ðuble,08413,Quill¾n,0841306,Coyanco,9164,5931170.60200000000,187621.15180100000,-36.71381943,-72.49712929
Penablanca,Otros,08,BÝo BÝo,084,Ðuble,08413,Quill¾n,0841306,Coyanco,9165,5929459.05161000000,179830.32479900000,-36.72662565,-72.58491238
Coyanco,Aldea,08,BÝo BÝo,084,Ðuble,08413,Quill¾n,0841306,Coyanco,9166,5928005.59897000000,185698.66434900000,-36.74166356,-72.51991629
Queime,Otros,08,BÝo BÝo,084,Ðuble,08413,Quill¾n,0841304,Queime,9167,5924391.41724000000,181196.61998600000,-36.77268005,-72.57175652
El Sauzal,Otros,08,BÝo BÝo,084,Ðuble,08413,Quill¾n,0841304,Queime,9168,5921386.96517000000,185760.45643100000,-36.80123661,-72.52195177
Pantanillos,Otros,08,BÝo BÝo,084,Ðuble,08413,Quill¾n,0841304,Queime,9169,5919866.72508000000,181186.66671600000,-36.81338615,-72.57376073
